attendance_id,employee_id,employee_name,date,status
22544,EMP029,Noman Ali,2025-05-16,Present
22545,EMP029,Noman Ali,2025-05-19,Leave
22546,EMP029,Noman Ali,2025-05-20,Present
22547,EMP029,Noman Ali,2025-05-21,Present
22548,EMP029,Noman Ali,2025-05-22,Present
22549,EMP029,Noman Ali,2025-05-23,Present
22550,EMP029,Noman Ali,2025-05-26,Present
22551,EMP029,Noman Ali,2025-05-27,Late
22552,EMP029,Noman Ali,2025-05-28,Present
22553,EMP029,Noman Ali,2025-05-29,Present
22554,EMP029,Noman Ali,2025-05-30,Present
22555,EMP029,Noman Ali,2025-06-02,Absent
22556,EMP029,Noman Ali,2025-06-03,Late
22557,EMP029,Noman Ali,2025-06-04,Present
22558,EMP029,Noman Ali,2025-06-05,Late
22559,EMP029,Noman Ali,2025-06-06,Present
22560,EMP029,Noman Ali,2025-06-09,Present
22561,EMP029,Noman Ali,2025-06-10,Present
22562,EMP029,Noman Ali,2025-06-11,Present
22563,EMP029,Noman Ali,2025-06-12,Present
22564,EMP029,Noman Ali,2025-06-13,Leave
22565,EMP029,Noman Ali,2025-06-16,Present
22566,EMP029,Noman Ali,2025-06-17,Present
22567,EMP029,Noman Ali,2025-06-18,Present
22568,EMP029,Noman Ali,2025-06-19,Present
22569,EMP029,Noman Ali,2025-06-20,Present
22570,EMP029,Noman Ali,2025-06-23,Present
22571,EMP029,Noman Ali,2025-06-24,Present
22572,EMP029,Noman Ali,2025-06-25,Present
22573,EMP029,Noman Ali,2025-06-26,Present
22574,EMP029,Noman Ali,2025-06-27,Present
22575,EMP029,Noman Ali,2025-06-30,Late
22576,EMP029,Noman Ali,2025-07-01,Present
22577,EMP029,Noman Ali,2025-07-02,Present
22578,EMP029,Noman Ali,2025-07-03,Present
22579,EMP029,Noman Ali,2025-07-04,Present
22580,EMP029,Noman Ali,2025-07-07,Absent
22581,EMP029,Noman Ali,2025-07-08,Present
22582,EMP029,Noman Ali,2025-07-09,Present
22583,EMP029,Noman Ali,2025-07-10,Present
22584,EMP029,Noman Ali,2025-07-11,Present
22585,EMP029,Noman Ali,2025-07-14,Present
22586,EMP029,Noman Ali,2025-07-15,Present
22587,EMP029,Noman Ali,2025-07-16,Present
22588,EMP029,Noman Ali,2025-07-17,Present
22589,EMP029,Noman Ali,2025-07-18,Present
22590,EMP029,Noman Ali,2025-07-21,Present
22591,EMP029,Noman Ali,2025-07-22,Present
22592,EMP029,Noman Ali,2025-07-23,Present
22593,EMP029,Noman Ali,2025-07-24,Present
22594,EMP029,Noman Ali,2025-07-25,Present
22595,EMP029,Noman Ali,2025-07-28,Present
22596,EMP029,Noman Ali,2025-07-29,Present
22597,EMP029,Noman Ali,2025-07-30,Present
22598,EMP029,Noman Ali,2025-07-31,Present
22599,EMP029,Noman Ali,2025-08-01,Present
22600,EMP029,Noman Ali,2025-08-04,Present
22601,EMP029,Noman Ali,2025-08-05,Present
22602,EMP029,Noman Ali,2025-08-06,Present
22603,EMP029,Noman Ali,2025-08-07,Present
22604,EMP029,Noman Ali,2025-08-08,Present
22605,EMP029,Noman Ali,2025-08-11,Present
22606,EMP029,Noman Ali,2025-08-12,Present
22607,EMP029,Noman Ali,2025-08-13,Present
22608,EMP029,Noman Ali,2025-08-14,Absent
22609,EMP029,Noman Ali,2025-08-15,Late
22610,EMP029,Noman Ali,2025-08-18,Present
22611,EMP029,Noman Ali,2025-08-19,Present
22612,EMP029,Noman Ali,2025-08-20,Present
22613,EMP029,Noman Ali,2025-08-21,Present
22614,EMP029,Noman Ali,2025-08-22,Present
22615,EMP029,Noman Ali,2025-08-25,Present
22616,EMP029,Noman Ali,2025-08-26,Present
22617,EMP029,Noman Ali,2025-08-27,Present
22618,EMP029,Noman Ali,2025-08-28,Present
22619,EMP029,Noman Ali,2025-08-29,Present
22620,EMP029,Noman Ali,2025-09-01,Present
22621,EMP029,Noman Ali,2025-09-02,Present
22622,EMP029,Noman Ali,2025-09-03,Present
22623,EMP029,Noman Ali,2025-09-04,Present
22624,EMP029,Noman Ali,2025-09-05,Late
22625,EMP029,Noman Ali,2025-09-08,Present
22626,EMP029,Noman Ali,2025-09-09,Late
22627,EMP029,Noman Ali,2025-09-10,Present
22628,EMP029,Noman Ali,2025-09-11,Present
22629,EMP029,Noman Ali,2025-09-12,Late
22630,EMP029,Noman Ali,2025-09-15,Late
22631,EMP029,Noman Ali,2025-09-16,Absent
22632,EMP029,Noman Ali,2025-09-17,Present
22633,EMP029,Noman Ali,2025-09-18,Present
22634,EMP029,Noman Ali,2025-09-19,Present
22635,EMP029,Noman Ali,2025-09-22,Absent
22636,EMP029,Noman Ali,2025-09-23,Late
22637,EMP029,Noman Ali,2025-09-24,Present
22638,EMP029,Noman Ali,2025-09-25,Present
22639,EMP029,Noman Ali,2025-09-26,Present
22640,EMP029,Noman Ali,2025-09-29,Absent
22641,EMP029,Noman Ali,2025-09-30,Present
22642,EMP029,Noman Ali,2025-10-01,Present
22643,EMP029,Noman Ali,2025-10-02,Late
22644,EMP029,Noman Ali,2025-10-03,Absent
22645,EMP029,Noman Ali,2025-10-06,Present
22646,EMP029,Noman Ali,2025-10-07,Present
22647,EMP029,Noman Ali,2025-10-08,Present
22648,EMP029,Noman Ali,2025-10-09,Present
22649,EMP029,Noman Ali,2025-10-10,Present
22650,EMP029,Noman Ali,2025-10-13,Present
22651,EMP029,Noman Ali,2025-10-14,Present
22652,EMP029,Noman Ali,2025-10-15,Present
22653,EMP029,Noman Ali,2025-10-16,Leave
22654,EMP029,Noman Ali,2025-10-17,Present
22655,EMP029,Noman Ali,2025-10-20,Present
22656,EMP029,Noman Ali,2025-10-21,Absent
22657,EMP029,Noman Ali,2025-10-22,Present
22658,EMP029,Noman Ali,2025-10-23,Absent
22659,EMP029,Noman Ali,2025-10-24,Present
22660,EMP029,Noman Ali,2025-10-27,Present
22661,EMP029,Noman Ali,2025-10-28,Present
22662,EMP029,Noman Ali,2025-10-29,Present
22663,EMP029,Noman Ali,2025-10-30,Present
22664,EMP029,Noman Ali,2025-10-31,Present
22665,EMP029,Noman Ali,2025-11-03,Present
22666,EMP029,Noman Ali,2025-11-04,Present
22667,EMP029,Noman Ali,2025-11-05,Present
22668,EMP029,Noman Ali,2025-11-06,Present
22669,EMP029,Noman Ali,2025-11-07,Present
22670,EMP029,Noman Ali,2025-11-10,Present
22671,EMP029,Noman Ali,2025-11-11,Present
22672,EMP029,Noman Ali,2025-11-12,Present
22673,EMP029,Noman Ali,2025-11-13,Present
22674,EMP029,Noman Ali,2025-11-14,Late
22675,EMP029,Noman Ali,2025-11-17,Present
22676,EMP029,Noman Ali,2025-11-18,Present
22677,EMP029,Noman Ali,2025-11-19,Leave
22678,EMP029,Noman Ali,2025-11-20,Present
22679,EMP029,Noman Ali,2025-11-21,Present
22680,EMP029,Noman Ali,2025-11-24,Present
22681,EMP029,Noman Ali,2025-11-25,Present
22682,EMP029,Noman Ali,2025-11-26,Present
22683,EMP029,Noman Ali,2025-11-27,Present
22684,EMP029,Noman Ali,2025-11-28,Late
22685,EMP029,Noman Ali,2025-12-01,Present
22686,EMP029,Noman Ali,2025-12-02,Present
22687,EMP029,Noman Ali,2025-12-03,Present
22688,EMP029,Noman Ali,2025-12-04,Present
22689,EMP029,Noman Ali,2025-12-05,Present
22690,EMP029,Noman Ali,2025-12-08,Present
22691,EMP029,Noman Ali,2025-12-09,Absent
22692,EMP029,Noman Ali,2025-12-10,Present
22693,EMP029,Noman Ali,2025-12-11,Present
22694,EMP029,Noman Ali,2025-12-12,Present
22695,EMP029,Noman Ali,2025-12-15,Present
22696,EMP029,Noman Ali,2025-12-16,Present
22697,EMP029,Noman Ali,2025-12-17,Present
22698,EMP029,Noman Ali,2025-12-18,Present
22699,EMP029,Noman Ali,2025-12-19,Present
22700,EMP029,Noman Ali,2025-12-22,Present
22701,EMP029,Noman Ali,2025-12-23,Late
22702,EMP029,Noman Ali,2025-12-24,Present
22703,EMP029,Noman Ali,2025-12-25,Present
22704,EMP029,Noman Ali,2025-12-26,Present
22705,EMP029,Noman Ali,2025-12-29,Leave
22706,EMP029,Noman Ali,2025-12-30,Present
22707,EMP029,Noman Ali,2025-12-31,Present
22708,EMP030,Muhammad Bilal,2023-01-02,Present
22709,EMP030,Muhammad Bilal,2023-01-03,Present
22710,EMP030,Muhammad Bilal,2023-01-04,Present
22711,EMP030,Muhammad Bilal,2023-01-05,Present
22712,EMP030,Muhammad Bilal,2023-01-06,Late
22713,EMP030,Muhammad Bilal,2023-01-09,Present
22714,EMP030,Muhammad Bilal,2023-01-10,Present
22715,EMP030,Muhammad Bilal,2023-01-11,Absent
22716,EMP030,Muhammad Bilal,2023-01-12,Present
22717,EMP030,Muhammad Bilal,2023-01-13,Present
22718,EMP030,Muhammad Bilal,2023-01-16,Present
22719,EMP030,Muhammad Bilal,2023-01-17,Present
22720,EMP030,Muhammad Bilal,2023-01-18,Present
22721,EMP030,Muhammad Bilal,2023-01-19,Present
22722,EMP030,Muhammad Bilal,2023-01-20,Present
22723,EMP030,Muhammad Bilal,2023-01-23,Present
22724,EMP030,Muhammad Bilal,2023-01-24,Present
22725,EMP030,Muhammad Bilal,2023-01-25,Present
22726,EMP030,Muhammad Bilal,2023-01-26,Present
22727,EMP030,Muhammad Bilal,2023-01-27,Present
22728,EMP030,Muhammad Bilal,2023-01-30,Present
22729,EMP030,Muhammad Bilal,2023-01-31,Present
22730,EMP030,Muhammad Bilal,2023-02-01,Present
22731,EMP030,Muhammad Bilal,2023-02-02,Present
22732,EMP030,Muhammad Bilal,2023-02-03,Present
22733,EMP030,Muhammad Bilal,2023-02-06,Present
22734,EMP030,Muhammad Bilal,2023-02-07,Present
22735,EMP030,Muhammad Bilal,2023-02-08,Absent
22736,EMP030,Muhammad Bilal,2023-02-09,Present
22737,EMP030,Muhammad Bilal,2023-02-10,Present
22738,EMP030,Muhammad Bilal,2023-02-13,Present
22739,EMP030,Muhammad Bilal,2023-02-14,Present
22740,EMP030,Muhammad Bilal,2023-02-15,Present
22741,EMP030,Muhammad Bilal,2023-02-16,Late
22742,EMP030,Muhammad Bilal,2023-02-17,Present
22743,EMP030,Muhammad Bilal,2023-02-20,Present
22744,EMP030,Muhammad Bilal,2023-02-21,Present
22745,EMP030,Muhammad Bilal,2023-02-22,Leave
22746,EMP030,Muhammad Bilal,2023-02-23,Present
22747,EMP030,Muhammad Bilal,2023-02-24,Leave
22748,EMP030,Muhammad Bilal,2023-02-27,Present
22749,EMP030,Muhammad Bilal,2023-02-28,Present
22750,EMP030,Muhammad Bilal,2023-03-01,Leave
22751,EMP030,Muhammad Bilal,2023-03-02,Present
22752,EMP030,Muhammad Bilal,2023-03-03,Present
22753,EMP030,Muhammad Bilal,2023-03-06,Present
22754,EMP030,Muhammad Bilal,2023-03-07,Absent
22755,EMP030,Muhammad Bilal,2023-03-08,Late
22756,EMP030,Muhammad Bilal,2023-03-09,Present
22757,EMP030,Muhammad Bilal,2023-03-10,Present
22758,EMP030,Muhammad Bilal,2023-03-13,Present
22759,EMP030,Muhammad Bilal,2023-03-14,Late
22760,EMP030,Muhammad Bilal,2023-03-15,Late
22761,EMP030,Muhammad Bilal,2023-03-16,Present
22762,EMP030,Muhammad Bilal,2023-03-17,Present
22763,EMP030,Muhammad Bilal,2023-03-20,Present
22764,EMP030,Muhammad Bilal,2023-03-21,Present
22765,EMP030,Muhammad Bilal,2023-03-22,Present
22766,EMP030,Muhammad Bilal,2023-03-23,Present
22767,EMP030,Muhammad Bilal,2023-03-24,Present
22768,EMP030,Muhammad Bilal,2023-03-27,Present
22769,EMP030,Muhammad Bilal,2023-03-28,Present
22770,EMP030,Muhammad Bilal,2023-03-29,Late
22771,EMP030,Muhammad Bilal,2023-03-30,Present
22772,EMP030,Muhammad Bilal,2023-03-31,Present
22773,EMP030,Muhammad Bilal,2023-04-03,Present
22774,EMP030,Muhammad Bilal,2023-04-04,Late
22775,EMP030,Muhammad Bilal,2023-04-05,Present
22776,EMP030,Muhammad Bilal,2023-04-06,Present
22777,EMP030,Muhammad Bilal,2023-04-07,Present
22778,EMP030,Muhammad Bilal,2023-04-10,Present
22779,EMP030,Muhammad Bilal,2023-04-11,Present
22780,EMP030,Muhammad Bilal,2023-04-12,Present
22781,EMP030,Muhammad Bilal,2023-04-13,Absent
22782,EMP030,Muhammad Bilal,2023-04-14,Present
22783,EMP030,Muhammad Bilal,2023-04-17,Present
22784,EMP030,Muhammad Bilal,2023-04-18,Present
22785,EMP030,Muhammad Bilal,2023-04-19,Present
22786,EMP030,Muhammad Bilal,2023-04-20,Present
22787,EMP030,Muhammad Bilal,2023-04-21,Present
22788,EMP030,Muhammad Bilal,2023-04-24,Late
22789,EMP030,Muhammad Bilal,2023-04-25,Present
22790,EMP030,Muhammad Bilal,2023-04-26,Present
22791,EMP030,Muhammad Bilal,2023-04-27,Present
22792,EMP030,Muhammad Bilal,2023-04-28,Present
22793,EMP030,Muhammad Bilal,2023-05-01,Present
22794,EMP030,Muhammad Bilal,2023-05-02,Present
22795,EMP030,Muhammad Bilal,2023-05-03,Leave
22796,EMP030,Muhammad Bilal,2023-05-04,Present
22797,EMP030,Muhammad Bilal,2023-05-05,Present
22798,EMP030,Muhammad Bilal,2023-05-08,Present
22799,EMP030,Muhammad Bilal,2023-05-09,Present
22800,EMP030,Muhammad Bilal,2023-05-10,Present
22801,EMP030,Muhammad Bilal,2023-05-11,Present
22802,EMP030,Muhammad Bilal,2023-05-12,Present
22803,EMP030,Muhammad Bilal,2023-05-15,Present
22804,EMP030,Muhammad Bilal,2023-05-16,Present
22805,EMP030,Muhammad Bilal,2023-05-17,Present
22806,EMP030,Muhammad Bilal,2023-05-18,Present
22807,EMP030,Muhammad Bilal,2023-05-19,Present
22808,EMP030,Muhammad Bilal,2023-05-22,Present
22809,EMP030,Muhammad Bilal,2023-05-23,Present
22810,EMP030,Muhammad Bilal,2023-05-24,Present
22811,EMP030,Muhammad Bilal,2023-05-25,Present
22812,EMP030,Muhammad Bilal,2023-05-26,Present
22813,EMP030,Muhammad Bilal,2023-05-29,Present
22814,EMP030,Muhammad Bilal,2023-05-30,Late
22815,EMP030,Muhammad Bilal,2023-05-31,Present
22816,EMP030,Muhammad Bilal,2023-06-01,Present
22817,EMP030,Muhammad Bilal,2023-06-02,Present
22818,EMP030,Muhammad Bilal,2023-06-05,Present
22819,EMP030,Muhammad Bilal,2023-06-06,Present
22820,EMP030,Muhammad Bilal,2023-06-07,Present
22821,EMP030,Muhammad Bilal,2023-06-08,Present
22822,EMP030,Muhammad Bilal,2023-06-09,Present
22823,EMP030,Muhammad Bilal,2023-06-12,Present
22824,EMP030,Muhammad Bilal,2023-06-13,Present
22825,EMP030,Muhammad Bilal,2023-06-14,Present
22826,EMP030,Muhammad Bilal,2023-06-15,Present
22827,EMP030,Muhammad Bilal,2023-06-16,Present
22828,EMP030,Muhammad Bilal,2023-06-19,Present
22829,EMP030,Muhammad Bilal,2023-06-20,Absent
22830,EMP030,Muhammad Bilal,2023-06-21,Present
22831,EMP030,Muhammad Bilal,2023-06-22,Present
22832,EMP030,Muhammad Bilal,2023-06-23,Late
22833,EMP030,Muhammad Bilal,2023-06-26,Present
22834,EMP030,Muhammad Bilal,2023-06-27,Present
22835,EMP030,Muhammad Bilal,2023-06-28,Absent
22836,EMP030,Muhammad Bilal,2023-06-29,Absent
22837,EMP030,Muhammad Bilal,2023-06-30,Absent
22838,EMP030,Muhammad Bilal,2023-07-03,Present
22839,EMP030,Muhammad Bilal,2023-07-04,Present
22840,EMP030,Muhammad Bilal,2023-07-05,Present
22841,EMP030,Muhammad Bilal,2023-07-06,Absent
22842,EMP030,Muhammad Bilal,2023-07-07,Present
22843,EMP030,Muhammad Bilal,2023-07-10,Absent
22844,EMP030,Muhammad Bilal,2023-07-11,Present
22845,EMP030,Muhammad Bilal,2023-07-12,Present
22846,EMP030,Muhammad Bilal,2023-07-13,Absent
22847,EMP030,Muhammad Bilal,2023-07-14,Present
22848,EMP030,Muhammad Bilal,2023-07-17,Present
22849,EMP030,Muhammad Bilal,2023-07-18,Leave
22850,EMP030,Muhammad Bilal,2023-07-19,Present
22851,EMP030,Muhammad Bilal,2023-07-20,Present
22852,EMP030,Muhammad Bilal,2023-07-21,Present
22853,EMP030,Muhammad Bilal,2023-07-24,Present
22854,EMP030,Muhammad Bilal,2023-07-25,Present
22855,EMP030,Muhammad Bilal,2023-07-26,Late
22856,EMP030,Muhammad Bilal,2023-07-27,Present
22857,EMP030,Muhammad Bilal,2023-07-28,Present
22858,EMP030,Muhammad Bilal,2023-07-31,Present
22859,EMP030,Muhammad Bilal,2023-08-01,Late
22860,EMP030,Muhammad Bilal,2023-08-02,Present
22861,EMP030,Muhammad Bilal,2023-08-03,Present
22862,EMP030,Muhammad Bilal,2023-08-04,Present
22863,EMP030,Muhammad Bilal,2023-08-07,Present
22864,EMP030,Muhammad Bilal,2023-08-08,Late
22865,EMP030,Muhammad Bilal,2023-08-09,Present
22866,EMP030,Muhammad Bilal,2023-08-10,Present
22867,EMP030,Muhammad Bilal,2023-08-11,Present
22868,EMP030,Muhammad Bilal,2023-08-14,Present
22869,EMP030,Muhammad Bilal,2023-08-15,Present
22870,EMP030,Muhammad Bilal,2023-08-16,Present
22871,EMP030,Muhammad Bilal,2023-08-17,Present
22872,EMP030,Muhammad Bilal,2023-08-18,Present
22873,EMP030,Muhammad Bilal,2023-08-21,Present
22874,EMP030,Muhammad Bilal,2023-08-22,Late
22875,EMP030,Muhammad Bilal,2023-08-23,Present
22876,EMP030,Muhammad Bilal,2023-08-24,Present
22877,EMP030,Muhammad Bilal,2023-08-25,Present
22878,EMP030,Muhammad Bilal,2023-08-28,Present
22879,EMP030,Muhammad Bilal,2023-08-29,Present
22880,EMP030,Muhammad Bilal,2023-08-30,Present
22881,EMP030,Muhammad Bilal,2023-08-31,Present
22882,EMP030,Muhammad Bilal,2023-09-01,Present
22883,EMP030,Muhammad Bilal,2023-09-04,Present
22884,EMP030,Muhammad Bilal,2023-09-05,Leave
22885,EMP030,Muhammad Bilal,2023-09-06,Present
22886,EMP030,Muhammad Bilal,2023-09-07,Present
22887,EMP030,Muhammad Bilal,2023-09-08,Present
22888,EMP030,Muhammad Bilal,2023-09-11,Leave
22889,EMP030,Muhammad Bilal,2023-09-12,Present
22890,EMP030,Muhammad Bilal,2023-09-13,Present
22891,EMP030,Muhammad Bilal,2023-09-14,Present
22892,EMP030,Muhammad Bilal,2023-09-15,Present
22893,EMP030,Muhammad Bilal,2023-09-18,Present
22894,EMP030,Muhammad Bilal,2023-09-19,Present
22895,EMP030,Muhammad Bilal,2023-09-20,Present
22896,EMP030,Muhammad Bilal,2023-09-21,Present
22897,EMP030,Muhammad Bilal,2023-09-22,Present
22898,EMP030,Muhammad Bilal,2023-09-25,Late
22899,EMP030,Muhammad Bilal,2023-09-26,Present
22900,EMP030,Muhammad Bilal,2023-09-27,Present
22901,EMP030,Muhammad Bilal,2023-09-28,Present
22902,EMP030,Muhammad Bilal,2023-09-29,Present
22903,EMP030,Muhammad Bilal,2023-10-02,Present
22904,EMP030,Muhammad Bilal,2023-10-03,Present
22905,EMP030,Muhammad Bilal,2023-10-04,Absent
22906,EMP030,Muhammad Bilal,2023-10-05,Late
22907,EMP030,Muhammad Bilal,2023-10-06,Present
22908,EMP030,Muhammad Bilal,2023-10-09,Present
22909,EMP030,Muhammad Bilal,2023-10-10,Present
22910,EMP030,Muhammad Bilal,2023-10-11,Present
22911,EMP030,Muhammad Bilal,2023-10-12,Present
22912,EMP030,Muhammad Bilal,2023-10-13,Present
22913,EMP030,Muhammad Bilal,2023-10-16,Present
22914,EMP030,Muhammad Bilal,2023-10-17,Present
22915,EMP030,Muhammad Bilal,2023-10-18,Present
22916,EMP030,Muhammad Bilal,2023-10-19,Present
22917,EMP030,Muhammad Bilal,2023-10-20,Present
22918,EMP030,Muhammad Bilal,2023-10-23,Present
22919,EMP030,Muhammad Bilal,2023-10-24,Present
22920,EMP030,Muhammad Bilal,2023-10-25,Present
22921,EMP030,Muhammad Bilal,2023-10-26,Present
22922,EMP030,Muhammad Bilal,2023-10-27,Present
22923,EMP030,Muhammad Bilal,2023-10-30,Present
22924,EMP030,Muhammad Bilal,2023-10-31,Present
22925,EMP030,Muhammad Bilal,2023-11-01,Present
22926,EMP030,Muhammad Bilal,2023-11-02,Present
22927,EMP030,Muhammad Bilal,2023-11-03,Present
22928,EMP030,Muhammad Bilal,2023-11-06,Present
22929,EMP030,Muhammad Bilal,2023-11-07,Present
22930,EMP030,Muhammad Bilal,2023-11-08,Present
22931,EMP030,Muhammad Bilal,2023-11-09,Present
22932,EMP030,Muhammad Bilal,2023-11-10,Late
22933,EMP030,Muhammad Bilal,2023-11-13,Present
22934,EMP030,Muhammad Bilal,2023-11-14,Present
22935,EMP030,Muhammad Bilal,2023-11-15,Present
22936,EMP030,Muhammad Bilal,2023-11-16,Present
22937,EMP030,Muhammad Bilal,2023-11-17,Present
22938,EMP030,Muhammad Bilal,2023-11-20,Present
22939,EMP030,Muhammad Bilal,2023-11-21,Present
22940,EMP030,Muhammad Bilal,2023-11-22,Present
22941,EMP030,Muhammad Bilal,2023-11-23,Present
22942,EMP030,Muhammad Bilal,2023-11-24,Present
22943,EMP030,Muhammad Bilal,2023-11-27,Present
22944,EMP030,Muhammad Bilal,2023-11-28,Present
22945,EMP030,Muhammad Bilal,2023-11-29,Present
22946,EMP030,Muhammad Bilal,2023-11-30,Present
22947,EMP030,Muhammad Bilal,2023-12-01,Present
22948,EMP030,Muhammad Bilal,2023-12-04,Present
22949,EMP030,Muhammad Bilal,2023-12-05,Present
22950,EMP030,Muhammad Bilal,2023-12-06,Present
22951,EMP030,Muhammad Bilal,2023-12-07,Present
22952,EMP030,Muhammad Bilal,2023-12-08,Present
22953,EMP030,Muhammad Bilal,2023-12-11,Present
22954,EMP030,Muhammad Bilal,2023-12-12,Present
22955,EMP030,Muhammad Bilal,2023-12-13,Late
22956,EMP030,Muhammad Bilal,2023-12-14,Present
22957,EMP030,Muhammad Bilal,2023-12-15,Late
22958,EMP030,Muhammad Bilal,2023-12-18,Present
22959,EMP030,Muhammad Bilal,2023-12-19,Present
22960,EMP030,Muhammad Bilal,2023-12-20,Present
22961,EMP030,Muhammad Bilal,2023-12-21,Present
22962,EMP030,Muhammad Bilal,2023-12-22,Late
22963,EMP030,Muhammad Bilal,2023-12-25,Present
22964,EMP030,Muhammad Bilal,2023-12-26,Present
22965,EMP030,Muhammad Bilal,2023-12-27,Present
22966,EMP030,Muhammad Bilal,2023-12-28,Present
22967,EMP030,Muhammad Bilal,2023-12-29,Present
22968,EMP030,Muhammad Bilal,2024-01-01,Present
22969,EMP030,Muhammad Bilal,2024-01-02,Present
22970,EMP030,Muhammad Bilal,2024-01-03,Present
22971,EMP030,Muhammad Bilal,2024-01-04,Present
22972,EMP030,Muhammad Bilal,2024-01-05,Absent
22973,EMP030,Muhammad Bilal,2024-01-08,Present
22974,EMP030,Muhammad Bilal,2024-01-09,Present
22975,EMP030,Muhammad Bilal,2024-01-10,Present
22976,EMP030,Muhammad Bilal,2024-01-11,Present
22977,EMP030,Muhammad Bilal,2024-01-12,Present
22978,EMP030,Muhammad Bilal,2024-01-15,Absent
22979,EMP030,Muhammad Bilal,2024-01-16,Absent
22980,EMP030,Muhammad Bilal,2024-01-17,Present
22981,EMP030,Muhammad Bilal,2024-01-18,Present
22982,EMP030,Muhammad Bilal,2024-01-19,Present
22983,EMP030,Muhammad Bilal,2024-01-22,Present
22984,EMP030,Muhammad Bilal,2024-01-23,Present
22985,EMP030,Muhammad Bilal,2024-01-24,Present
22986,EMP030,Muhammad Bilal,2024-01-25,Present
22987,EMP030,Muhammad Bilal,2024-01-26,Present
22988,EMP030,Muhammad Bilal,2024-01-29,Present
22989,EMP030,Muhammad Bilal,2024-01-30,Present
22990,EMP030,Muhammad Bilal,2024-01-31,Present
22991,EMP030,Muhammad Bilal,2024-02-01,Present
22992,EMP030,Muhammad Bilal,2024-02-02,Present
22993,EMP030,Muhammad Bilal,2024-02-05,Present
22994,EMP030,Muhammad Bilal,2024-02-06,Present
22995,EMP030,Muhammad Bilal,2024-02-07,Present
22996,EMP030,Muhammad Bilal,2024-02-08,Present
22997,EMP030,Muhammad Bilal,2024-02-09,Present
22998,EMP030,Muhammad Bilal,2024-02-12,Absent
22999,EMP030,Muhammad Bilal,2024-02-13,Present
23000,EMP030,Muhammad Bilal,2024-02-14,Present
23001,EMP030,Muhammad Bilal,2024-02-15,Present
23002,EMP030,Muhammad Bilal,2024-02-16,Present
23003,EMP030,Muhammad Bilal,2024-02-19,Present
23004,EMP030,Muhammad Bilal,2024-02-20,Present
23005,EMP030,Muhammad Bilal,2024-02-21,Present
23006,EMP030,Muhammad Bilal,2024-02-22,Late
